img,forward,steering_angle
training_2025-06-14 12:26:48.852021.jpg,0,-1
training_2025-06-14 12:26:49.529104.jpg,0,-1
training_2025-06-14 12:26:50.203183.jpg,0,0
training_2025-06-14 12:26:50.875307.jpg,0,0
training_2025-06-14 12:26:51.547568.jpg,0,-1
training_2025-06-14 12:26:52.222762.jpg,0,0
training_2025-06-14 12:26:52.899147.jpg,0,0
training_2025-06-14 12:26:53.566387.jpg,0,0
training_2025-06-14 12:26:54.337770.jpg,0,0
training_2025-06-14 12:26:55.012163.jpg,0,0
training_2025-06-14 12:26:55.688319.jpg,0,-1
training_2025-06-14 12:26:56.359898.jpg,0,-1
training_2025-06-14 12:26:57.034767.jpg,0,0
training_2025-06-14 12:26:57.702323.jpg,0,0
training_2025-06-14 12:26:58.377559.jpg,0,-1
training_2025-06-14 12:26:59.044142.jpg,0,-1
training_2025-06-14 12:26:59.796692.jpg,0,0
training_2025-06-14 12:27:00.456814.jpg,0,0
training_2025-06-14 12:27:01.133632.jpg,0,0
training_2025-06-14 12:27:01.805388.jpg,0,0
training_2025-06-14 12:27:02.477979.jpg,0,0
training_2025-06-14 12:27:03.143482.jpg,0,-1
training_2025-06-14 12:27:03.820258.jpg,0,-1
training_2025-06-14 12:27:04.491471.jpg,0,-1
training_2025-06-14 12:27:05.265071.jpg,0,0
training_2025-06-14 12:27:05.942036.jpg,0,0
training_2025-06-14 12:27:06.609606.jpg,0,0
training_2025-06-14 12:27:07.279709.jpg,0,-1
training_2025-06-14 12:27:07.957065.jpg,0,0
training_2025-06-14 12:27:08.630192.jpg,0,0
training_2025-06-14 12:27:09.301080.jpg,0,-1
training_2025-06-14 12:27:09.968560.jpg,0,-1
training_2025-06-14 12:27:10.742527.jpg,0,0
training_2025-06-14 12:27:11.418476.jpg,0,0
training_2025-06-14 12:27:12.091213.jpg,0,0
training_2025-06-14 12:27:12.765872.jpg,0,0
training_2025-06-14 12:27:13.434176.jpg,0,-1
training_2025-06-14 12:27:14.104574.jpg,0,0
training_2025-06-14 12:27:14.780473.jpg,0,0
training_2025-06-14 12:27:15.450200.jpg,0,-1
training_2025-06-14 12:27:16.203607.jpg,0,-1
training_2025-06-14 12:27:16.867750.jpg,0,-1
training_2025-06-14 12:27:17.539999.jpg,0,-1
training_2025-06-14 12:27:18.209203.jpg,0,0
training_2025-06-14 12:27:18.884042.jpg,0,0
training_2025-06-14 12:27:19.556718.jpg,0,0
training_2025-06-14 12:27:20.230859.jpg,0,0
training_2025-06-14 12:27:20.901375.jpg,0,0
training_2025-06-14 12:27:21.669890.jpg,0,-1
training_2025-06-14 12:27:22.346840.jpg,0,-1
training_2025-06-14 12:27:23.021279.jpg,0,-1
training_2025-06-14 12:27:23.692520.jpg,0,0
training_2025-06-14 12:27:24.365635.jpg,0,0
training_2025-06-14 12:27:25.035675.jpg,0,0
training_2025-06-14 12:27:25.713994.jpg,0,0
training_2025-06-14 12:27:26.387855.jpg,0,0
training_2025-06-14 12:27:27.160329.jpg,0,-1
training_2025-06-14 12:27:27.835981.jpg,0,-1
training_2025-06-14 12:27:28.513339.jpg,0,-1
training_2025-06-14 12:27:29.184213.jpg,0,0
training_2025-06-14 12:27:29.858122.jpg,0,0
training_2025-06-14 12:27:30.527244.jpg,0,0
training_2025-06-14 12:27:31.195953.jpg,0,-1
training_2025-06-14 12:27:31.863876.jpg,0,0
training_2025-06-14 12:27:32.617102.jpg,0,0
training_2025-06-14 12:27:33.284228.jpg,0,0
training_2025-06-14 12:27:33.956679.jpg,0,-1
training_2025-06-14 12:27:34.629938.jpg,0,0
training_2025-06-14 12:27:35.300966.jpg,0,0
training_2025-06-14 12:27:35.974008.jpg,0,0
training_2025-06-14 12:27:36.647946.jpg,0,0
training_2025-06-14 12:27:37.320485.jpg,0,-1
training_2025-06-14 12:27:38.086284.jpg,0,-1
training_2025-06-14 12:27:38.734957.jpg,0,-1
training_2025-06-14 12:27:39.405515.jpg,0,0
training_2025-06-14 12:27:40.077398.jpg,0,-1
training_2025-06-14 12:27:40.752145.jpg,0,-1
training_2025-06-14 12:27:41.425601.jpg,0,0
training_2025-06-14 12:27:42.096426.jpg,0,0
training_2025-06-14 12:27:42.767873.jpg,0,0
training_2025-06-14 12:27:43.524902.jpg,0,-1
training_2025-06-14 12:27:44.182022.jpg,0,0
training_2025-06-14 12:27:44.855992.jpg,0,0
training_2025-06-14 12:27:45.525778.jpg,0,0
training_2025-06-14 12:27:46.197928.jpg,0,0
training_2025-06-14 12:27:46.869866.jpg,0,-1
training_2025-06-14 12:27:47.546179.jpg,0,-1
training_2025-06-14 12:27:48.216115.jpg,0,0
training_2025-06-14 12:27:48.992342.jpg,0,-1
training_2025-06-14 12:27:49.662145.jpg,0,-1
training_2025-06-14 12:27:50.335507.jpg,0,0
training_2025-06-14 12:27:51.007177.jpg,0,0
training_2025-06-14 12:27:51.680492.jpg,0,0
training_2025-06-14 12:27:52.357014.jpg,0,0
training_2025-06-14 12:27:53.029797.jpg,0,0
training_2025-06-14 12:27:53.697541.jpg,0,0
training_2025-06-14 12:27:54.469794.jpg,0,0
training_2025-06-14 12:27:55.155720.jpg,0,0
training_2025-06-14 12:27:55.828734.jpg,0,0
training_2025-06-14 12:27:56.493770.jpg,0,0
training_2025-06-14 12:27:57.167023.jpg,0,0
training_2025-06-14 12:27:57.840509.jpg,0,0
training_2025-06-14 12:27:58.512937.jpg,0,0
training_2025-06-14 12:27:59.181312.jpg,0,0
training_2025-06-14 12:27:59.933849.jpg,0,0
training_2025-06-14 12:28:00.600566.jpg,0,0
training_2025-06-14 12:28:01.274779.jpg,0,0
training_2025-06-14 12:28:01.944507.jpg,0,0
training_2025-06-14 12:28:02.617246.jpg,1,0
training_2025-06-14 12:28:03.288538.jpg,1,0
training_2025-06-14 12:28:03.962292.jpg,1,-1
training_2025-06-14 12:28:04.633229.jpg,1,0
training_2025-06-14 12:28:05.401372.jpg,1,0
training_2025-06-14 12:28:06.079126.jpg,1,0
training_2025-06-14 12:28:06.750295.jpg,1,0
training_2025-06-14 12:28:07.426627.jpg,1,-1
training_2025-06-14 12:28:08.095235.jpg,1,-1
training_2025-06-14 12:28:08.763385.jpg,1,-1
training_2025-06-14 12:28:09.438029.jpg,1,0
training_2025-06-14 12:28:10.109861.jpg,1,0
training_2025-06-14 12:28:10.852124.jpg,1,0
training_2025-06-14 12:28:11.520790.jpg,1,0
training_2025-06-14 12:28:12.197203.jpg,1,-1
training_2025-06-14 12:28:12.864388.jpg,1,0
training_2025-06-14 12:28:13.535367.jpg,1,0
training_2025-06-14 12:28:14.206144.jpg,1,-1
training_2025-06-14 12:28:14.880702.jpg,1,0
training_2025-06-14 12:28:15.555965.jpg,1,0
training_2025-06-14 12:28:16.333832.jpg,1,-1
training_2025-06-14 12:28:17.000910.jpg,1,-1
training_2025-06-14 12:28:17.678346.jpg,1,0
training_2025-06-14 12:28:18.346148.jpg,1,0
training_2025-06-14 12:28:19.019471.jpg,0,0
training_2025-06-14 12:28:19.693989.jpg,0,-1
training_2025-06-14 12:28:20.366956.jpg,0,0
training_2025-06-14 12:28:21.035975.jpg,0,0
training_2025-06-14 12:28:21.810484.jpg,0,0
training_2025-06-14 12:28:22.485249.jpg,0,-1
training_2025-06-14 12:28:23.161506.jpg,0,-1
training_2025-06-14 12:28:23.828586.jpg,0,-1
training_2025-06-14 12:28:24.501225.jpg,0,-1
training_2025-06-14 12:28:25.175092.jpg,0,0
training_2025-06-14 12:28:25.848082.jpg,0,0
training_2025-06-14 12:28:26.522679.jpg,0,0
training_2025-06-14 12:28:27.291021.jpg,0,0
training_2025-06-14 12:28:27.969075.jpg,0,0
training_2025-06-14 12:28:28.645483.jpg,0,-1
training_2025-06-14 12:28:29.313350.jpg,0,-1
training_2025-06-14 12:28:29.984685.jpg,0,0
training_2025-06-14 12:28:30.661951.jpg,0,0
training_2025-06-14 12:28:31.330025.jpg,0,-1
training_2025-06-14 12:28:32.002171.jpg,0,0
training_2025-06-14 12:28:32.758785.jpg,0,0
training_2025-06-14 12:28:33.421413.jpg,0,-1
training_2025-06-14 12:28:34.097822.jpg,0,-1
training_2025-06-14 12:28:34.767359.jpg,0,0
training_2025-06-14 12:28:35.441069.jpg,0,0
training_2025-06-14 12:28:36.115668.jpg,0,0
training_2025-06-14 12:28:36.789007.jpg,0,0
training_2025-06-14 12:28:37.456640.jpg,0,0
training_2025-06-14 12:28:38.222395.jpg,0,-1
training_2025-06-14 12:28:38.870444.jpg,0,-1
training_2025-06-14 12:28:39.544367.jpg,0,-1
training_2025-06-14 12:28:40.216382.jpg,0,0
training_2025-06-14 12:28:40.888129.jpg,0,0
training_2025-06-14 12:28:41.558383.jpg,0,0
training_2025-06-14 12:28:42.233012.jpg,0,0
training_2025-06-14 12:28:42.903894.jpg,0,-1
training_2025-06-14 12:28:43.659740.jpg,0,-1
training_2025-06-14 12:28:44.319838.jpg,0,0
training_2025-06-14 12:28:44.992933.jpg,0,-1
training_2025-06-14 12:28:45.663893.jpg,0,-1
training_2025-06-14 12:28:46.336537.jpg,0,0
training_2025-06-14 12:28:47.007508.jpg,0,-1
training_2025-06-14 12:28:47.681201.jpg,0,0
training_2025-06-14 12:28:48.355963.jpg,0,0
training_2025-06-14 12:28:49.130292.jpg,0,0
training_2025-06-14 12:28:49.803771.jpg,0,-1
training_2025-06-14 12:28:50.480778.jpg,0,-1
training_2025-06-14 12:28:51.151501.jpg,0,0
training_2025-06-14 12:28:51.824514.jpg,0,0
training_2025-06-14 12:28:52.492637.jpg,0,-1
training_2025-06-14 12:28:53.166271.jpg,0,0
training_2025-06-14 12:28:53.843272.jpg,0,0
training_2025-06-14 12:28:54.616273.jpg,0,-1
training_2025-06-14 12:28:55.292237.jpg,0,-1
training_2025-06-14 12:28:55.967605.jpg,0,0
training_2025-06-14 12:28:56.638711.jpg,0,0
training_2025-06-14 12:28:57.310382.jpg,0,0
training_2025-06-14 12:28:57.981506.jpg,0,0
training_2025-06-14 12:28:58.659383.jpg,0,0
training_2025-06-14 12:28:59.325884.jpg,0,-1
training_2025-06-14 12:29:00.083959.jpg,0,-1
training_2025-06-14 12:29:00.745300.jpg,0,-1
training_2025-06-14 12:29:01.418677.jpg,0,0
training_2025-06-14 12:29:02.089571.jpg,0,0
training_2025-06-14 12:29:02.768059.jpg,0,0
training_2025-06-14 12:29:03.438002.jpg,0,0
training_2025-06-14 12:29:04.101858.jpg,0,-1
training_2025-06-14 12:29:04.779152.jpg,0,-1
training_2025-06-14 12:29:05.550493.jpg,0,0
training_2025-06-14 12:29:06.228862.jpg,0,0
training_2025-06-14 12:29:06.897641.jpg,0,0
training_2025-06-14 12:29:07.562277.jpg,0,-1
training_2025-06-14 12:29:08.236398.jpg,0,0
training_2025-06-14 12:29:08.905617.jpg,0,-1
training_2025-06-14 12:29:09.584455.jpg,0,0
training_2025-06-14 12:29:10.251349.jpg,0,0
training_2025-06-14 12:29:11.023508.jpg,0,-1
training_2025-06-14 12:29:11.703430.jpg,0,0
training_2025-06-14 12:29:12.373016.jpg,0,-1
training_2025-06-14 12:29:13.044873.jpg,0,0
training_2025-06-14 12:29:13.722543.jpg,0,0
training_2025-06-14 12:29:14.389027.jpg,0,-1
training_2025-06-14 12:29:15.062084.jpg,0,0
training_2025-06-14 12:29:15.735860.jpg,0,-1
training_2025-06-14 12:29:16.488624.jpg,0,-1
training_2025-06-14 12:29:17.148092.jpg,0,0
training_2025-06-14 12:29:17.821136.jpg,0,0
training_2025-06-14 12:29:18.492917.jpg,0,0
training_2025-06-14 12:29:19.165857.jpg,0,0
training_2025-06-14 12:29:19.834970.jpg,0,0
training_2025-06-14 12:29:20.514411.jpg,0,-1
training_2025-06-14 12:29:21.182635.jpg,0,-1
training_2025-06-14 12:29:21.947890.jpg,0,0
training_2025-06-14 12:29:22.625065.jpg,0,0
training_2025-06-14 12:29:23.296967.jpg,0,0
training_2025-06-14 12:29:23.969957.jpg,0,0
training_2025-06-14 12:29:24.646784.jpg,0,-1
training_2025-06-14 12:29:25.313882.jpg,0,-1
training_2025-06-14 12:29:25.990045.jpg,0,0
training_2025-06-14 12:29:26.658740.jpg,0,0
training_2025-06-14 12:29:27.438651.jpg,0,-1
training_2025-06-14 12:29:28.111615.jpg,0,0
training_2025-06-14 12:29:28.781697.jpg,0,0
training_2025-06-14 12:29:29.458590.jpg,0,0
training_2025-06-14 12:29:30.126857.jpg,0,-1
training_2025-06-14 12:29:30.800154.jpg,0,0
training_2025-06-14 12:29:31.476369.jpg,0,0
training_2025-06-14 12:29:32.141660.jpg,0,-1
training_2025-06-14 12:29:32.893872.jpg,0,0
training_2025-06-14 12:29:33.557990.jpg,0,-1
training_2025-06-14 12:29:34.231743.jpg,0,0
training_2025-06-14 12:29:34.901493.jpg,0,0
training_2025-06-14 12:29:35.574207.jpg,0,0
training_2025-06-14 12:29:36.246848.jpg,0,-1
training_2025-06-14 12:29:36.919679.jpg,0,-1
training_2025-06-14 12:29:37.589594.jpg,0,0
training_2025-06-14 12:29:38.366466.jpg,0,0
training_2025-06-14 12:29:39.040672.jpg,0,0
training_2025-06-14 12:29:39.715605.jpg,0,0
training_2025-06-14 12:29:40.387894.jpg,0,-1
training_2025-06-14 12:29:41.062600.jpg,0,-1
training_2025-06-14 12:29:41.727498.jpg,0,0
training_2025-06-14 12:29:42.399184.jpg,0,0
training_2025-06-14 12:29:43.071365.jpg,0,0
training_2025-06-14 12:29:43.844351.jpg,0,0
training_2025-06-14 12:29:44.523838.jpg,0,0
training_2025-06-14 12:29:45.195237.jpg,0,0
training_2025-06-14 12:29:45.865203.jpg,0,-1
training_2025-06-14 12:29:46.540796.jpg,0,-1
training_2025-06-14 12:29:47.211799.jpg,0,-1
training_2025-06-14 12:29:47.885075.jpg,0,0
training_2025-06-14 12:29:48.554610.jpg,0,0
training_2025-06-14 12:29:49.305325.jpg,0,0
training_2025-06-14 12:29:49.975693.jpg,0,0
training_2025-06-14 12:29:50.647890.jpg,0,0
training_2025-06-14 12:29:51.320982.jpg,0,-1
training_2025-06-14 12:29:51.993117.jpg,0,0
training_2025-06-14 12:29:52.668928.jpg,0,0
training_2025-06-14 12:29:53.337411.jpg,0,-1
training_2025-06-14 12:29:54.012623.jpg,0,-1
training_2025-06-14 12:29:54.781392.jpg,0,0
training_2025-06-14 12:29:55.465940.jpg,0,0
training_2025-06-14 12:29:56.131387.jpg,0,0
training_2025-06-14 12:29:56.810047.jpg,0,0
training_2025-06-14 12:29:57.478348.jpg,0,-1
training_2025-06-14 12:29:58.147007.jpg,0,-1
training_2025-06-14 12:29:58.824530.jpg,0,0
training_2025-06-14 12:29:59.496335.jpg,0,0
training_2025-06-14 12:30:00.256765.jpg,0,0
training_2025-06-14 12:30:00.907114.jpg,0,-1
training_2025-06-14 12:30:01.578787.jpg,0,0
training_2025-06-14 12:30:02.249508.jpg,0,0
training_2025-06-14 12:30:02.920841.jpg,0,-1
training_2025-06-14 12:30:03.599085.jpg,0,0
training_2025-06-14 12:30:04.266747.jpg,0,0
training_2025-06-14 12:30:04.939389.jpg,0,-1
training_2025-06-14 12:30:05.709929.jpg,0,0
training_2025-06-14 12:30:06.381879.jpg,0,0
training_2025-06-14 12:30:07.055320.jpg,0,0
training_2025-06-14 12:30:07.733361.jpg,0,-1
training_2025-06-14 12:30:08.405668.jpg,0,-1
training_2025-06-14 12:30:09.076799.jpg,0,-1
training_2025-06-14 12:30:09.750341.jpg,0,0
training_2025-06-14 12:30:10.420595.jpg,0,0
training_2025-06-14 12:30:11.198989.jpg,0,-1
training_2025-06-14 12:30:11.868313.jpg,0,0
training_2025-06-14 12:30:12.544173.jpg,0,0
training_2025-06-14 12:30:13.216638.jpg,0,0
training_2025-06-14 12:30:13.888880.jpg,0,-1
training_2025-06-14 12:30:14.553778.jpg,0,-1
training_2025-06-14 12:30:15.229965.jpg,0,0
training_2025-06-14 12:30:15.900285.jpg,0,0
training_2025-06-14 12:30:16.668696.jpg,0,-1
training_2025-06-14 12:30:17.345593.jpg,0,0
training_2025-06-14 12:30:18.018011.jpg,0,0
training_2025-06-14 12:30:18.691965.jpg,0,-1
training_2025-06-14 12:30:19.365196.jpg,0,-1
training_2025-06-14 12:30:20.038970.jpg,0,0
training_2025-06-14 12:30:20.707010.jpg,0,0
training_2025-06-14 12:30:21.382504.jpg,0,0
training_2025-06-14 12:30:22.129053.jpg,0,0
training_2025-06-14 12:30:22.794456.jpg,0,-1
training_2025-06-14 12:30:23.470753.jpg,0,-1
training_2025-06-14 12:30:24.143161.jpg,0,0
training_2025-06-14 12:30:24.816608.jpg,0,0
training_2025-06-14 12:30:25.490305.jpg,0,-1
training_2025-06-14 12:30:26.163560.jpg,0,0
training_2025-06-14 12:30:26.835465.jpg,0,0
training_2025-06-14 12:30:27.606430.jpg,0,0
training_2025-06-14 12:30:28.277474.jpg,0,-1
training_2025-06-14 12:30:28.946171.jpg,0,-1
training_2025-06-14 12:30:29.625677.jpg,0,-1
training_2025-06-14 12:30:30.291793.jpg,0,0
training_2025-06-14 12:30:30.965581.jpg,0,0
training_2025-06-14 12:30:31.637074.jpg,0,0
training_2025-06-14 12:30:32.307709.jpg,0,0
training_2025-06-14 12:30:33.078400.jpg,0,0
training_2025-06-14 12:30:33.759739.jpg,0,-1
training_2025-06-14 12:30:34.433834.jpg,0,-1
training_2025-06-14 12:30:35.107107.jpg,0,0
training_2025-06-14 12:30:35.778164.jpg,0,-1
training_2025-06-14 12:30:36.448971.jpg,0,0
training_2025-06-14 12:30:37.121595.jpg,0,0
training_2025-06-14 12:30:37.798555.jpg,0,0
training_2025-06-14 12:30:38.543797.jpg,0,0
training_2025-06-14 12:30:39.212992.jpg,0,-1
training_2025-06-14 12:30:39.882657.jpg,0,0
training_2025-06-14 12:30:40.555011.jpg,0,-1
training_2025-06-14 12:30:41.226081.jpg,0,0
training_2025-06-14 12:30:41.896669.jpg,0,0
training_2025-06-14 12:30:42.569897.jpg,0,0
training_2025-06-14 12:30:43.242210.jpg,0,-1
training_2025-06-14 12:30:44.008424.jpg,0,-1
training_2025-06-14 12:30:44.690481.jpg,0,0
training_2025-06-14 12:30:45.359473.jpg,0,0
training_2025-06-14 12:30:46.033474.jpg,0,-1
training_2025-06-14 12:30:46.706924.jpg,0,0
training_2025-06-14 12:30:47.374660.jpg,0,0
training_2025-06-14 12:30:48.045818.jpg,0,0
training_2025-06-14 12:30:48.716814.jpg,0,0
training_2025-06-14 12:30:49.485955.jpg,0,-1
training_2025-06-14 12:30:50.167856.jpg,0,-1
training_2025-06-14 12:30:50.839457.jpg,0,-1
training_2025-06-14 12:30:51.512501.jpg,0,0
training_2025-06-14 12:30:52.184735.jpg,0,0
training_2025-06-14 12:30:52.853752.jpg,0,0
training_2025-06-14 12:30:53.529856.jpg,0,0
training_2025-06-14 12:30:54.199342.jpg,0,-1
training_2025-06-14 12:30:54.950757.jpg,0,0
training_2025-06-14 12:30:55.613500.jpg,0,-1
training_2025-06-14 12:30:56.290113.jpg,0,0
training_2025-06-14 12:30:56.951090.jpg,0,-1
training_2025-06-14 12:30:57.624086.jpg,0,-1
training_2025-06-14 12:30:58.298147.jpg,0,0
training_2025-06-14 12:30:58.968946.jpg,0,0
training_2025-06-14 12:30:59.642422.jpg,0,0
training_2025-06-14 12:31:00.413055.jpg,0,0
training_2025-06-14 12:31:01.093715.jpg,0,-1
training_2025-06-14 12:31:01.765323.jpg,0,0
training_2025-06-14 12:31:02.442200.jpg,0,0
training_2025-06-14 12:31:03.109595.jpg,0,-1
training_2025-06-14 12:31:03.782954.jpg,0,0
training_2025-06-14 12:31:04.455991.jpg,0,-1
training_2025-06-14 12:31:05.126501.jpg,0,-1
training_2025-06-14 12:31:05.898331.jpg,0,0
training_2025-06-14 12:31:06.573320.jpg,0,0
training_2025-06-14 12:31:07.247507.jpg,0,0
training_2025-06-14 12:31:07.918777.jpg,0,0
training_2025-06-14 12:31:08.593965.jpg,0,-1
training_2025-06-14 12:31:09.266331.jpg,0,0
training_2025-06-14 12:31:09.937337.jpg,0,-1
training_2025-06-14 12:31:10.609018.jpg,0,-1
training_2025-06-14 12:31:11.358980.jpg,0,0
training_2025-06-14 12:31:12.028837.jpg,0,0
training_2025-06-14 12:31:12.700746.jpg,0,0
training_2025-06-14 12:31:13.372346.jpg,0,-1
training_2025-06-14 12:31:14.046482.jpg,0,0
training_2025-06-14 12:31:14.718285.jpg,0,0
training_2025-06-14 12:31:15.390104.jpg,0,0
training_2025-06-14 12:31:16.062146.jpg,0,-1
training_2025-06-14 12:31:16.833429.jpg,0,-1
training_2025-06-14 12:31:17.513067.jpg,0,0
training_2025-06-14 12:31:18.184004.jpg,0,0
training_2025-06-14 12:31:18.860050.jpg,0,-1
training_2025-06-14 12:31:19.534390.jpg,0,0
training_2025-06-14 12:31:20.206724.jpg,0,0
training_2025-06-14 12:31:20.881706.jpg,0,-1
training_2025-06-14 12:31:21.551179.jpg,0,0
training_2025-06-14 12:31:22.322606.jpg,0,0
training_2025-06-14 12:31:23.002370.jpg,0,-1
training_2025-06-14 12:31:23.674368.jpg,0,0
training_2025-06-14 12:31:24.350301.jpg,0,0
training_2025-06-14 12:31:25.017699.jpg,0,-1
training_2025-06-12 21:06:31.404068_flipped.jpg,1,1
training_2025-06-12 21:06:32.151839_flipped.jpg,1,1
training_2025-06-12 21:06:32.817776_flipped.jpg,1,1
training_2025-06-12 21:06:33.488313_flipped.jpg,1,1
training_2025-06-12 21:06:34.165512_flipped.jpg,1,1
training_2025-06-12 21:06:34.833366_flipped.jpg,1,1
training_2025-06-12 21:06:35.508693_flipped.jpg,1,1
training_2025-06-12 21:06:36.180662_flipped.jpg,1,1
training_2025-06-12 21:06:36.856988_flipped.jpg,1,1
training_2025-06-12 21:07:44.600154_flipped.jpg,1,1
training_2025-06-12 21:07:45.275064_flipped.jpg,1,1
training_2025-06-12 21:07:45.952177_flipped.jpg,1,1
training_2025-06-12 21:07:46.627602_flipped.jpg,1,1
training_2025-06-12 21:07:49.397755_flipped.jpg,1,1
training_2025-06-12 21:07:50.062022_flipped.jpg,1,1
training_2025-06-12 21:07:50.745855_flipped.jpg,1,1
training_2025-06-12 21:07:53.359751_flipped.jpg,1,1
training_2025-06-12 21:07:54.384029_flipped.jpg,1,1
training_2025-06-12 21:07:55.123354_flipped.jpg,1,1
training_2025-06-12 21:07:57.134036_flipped.jpg,1,1
training_2025-06-12 21:08:00.575840_flipped.jpg,1,1
training_2025-06-12 21:08:01.236597_flipped.jpg,1,1
training_2025-06-12 21:08:01.908419_flipped.jpg,1,1
training_2025-06-12 21:08:02.579747_flipped.jpg,1,1
training_2025-06-12 21:08:03.265434_flipped.jpg,1,1
training_2025-06-12 21:08:06.051140_flipped.jpg,1,1
training_2025-06-12 21:08:06.727356_flipped.jpg,1,1
training_2025-06-12 21:08:07.391056_flipped.jpg,1,1
training_2025-06-12 21:08:08.058514_flipped.jpg,1,1
training_2025-06-12 21:08:08.736306_flipped.jpg,1,1
training_2025-06-12 21:08:09.402958_flipped.jpg,1,1
training_2025-06-12 21:08:10.084882_flipped.jpg,1,1
training_2025-06-12 21:08:10.856905_flipped.jpg,1,1
training_2025-06-12 21:08:11.537763_flipped.jpg,1,1
training_2025-06-12 21:08:12.198879_flipped.jpg,1,1
training_2025-06-12 21:08:12.872723_flipped.jpg,1,1
training_2025-06-12 21:08:13.542903_flipped.jpg,1,1
training_2025-06-12 21:08:14.215563_flipped.jpg,1,1
training_2025-06-12 21:08:14.885581_flipped.jpg,1,1
training_2025-06-12 21:08:15.567961_flipped.jpg,1,1
training_2025-06-12 21:08:16.308730_flipped.jpg,1,1
training_2025-06-12 21:08:16.977585_flipped.jpg,1,1
training_2025-06-12 21:08:17.645186_flipped.jpg,1,1
training_2025-06-12 21:08:18.321551_flipped.jpg,1,1
training_2025-06-12 21:08:18.989991_flipped.jpg,1,1
training_2025-06-12 21:08:19.664136_flipped.jpg,1,1
training_2025-06-12 21:08:20.335707_flipped.jpg,1,1
training_2025-06-12 21:08:21.016800_flipped.jpg,1,1
training_2025-06-12 21:08:24.465113_flipped.jpg,1,1
training_2025-06-12 21:08:25.146268_flipped.jpg,1,1
training_2025-06-12 21:08:25.819043_flipped.jpg,1,1
training_2025-06-12 21:08:26.484847_flipped.jpg,1,1
training_2025-06-12 21:08:29.276198_flipped.jpg,1,1
training_2025-06-12 21:08:29.947120_flipped.jpg,1,1
training_2025-06-12 21:08:30.620840_flipped.jpg,1,1
training_2025-06-12 21:08:32.718916_flipped.jpg,1,1
training_2025-06-12 21:08:33.381168_flipped.jpg,1,1
training_2025-06-12 21:08:34.054941_flipped.jpg,1,1
training_2025-06-12 21:08:34.722985_flipped.jpg,1,1
training_2025-06-12 21:08:35.393893_flipped.jpg,1,1
training_2025-06-12 21:08:36.076835_flipped.jpg,1,1
training_2025-06-12 21:08:39.534982_flipped.jpg,1,1
training_2025-06-12 21:08:40.204797_flipped.jpg,1,1
training_2025-06-12 21:08:40.880341_flipped.jpg,1,1
training_2025-06-12 21:08:41.552127_flipped.jpg,1,1
training_2025-06-12 21:08:42.225520_flipped.jpg,1,1
training_2025-06-12 21:08:42.898739_flipped.jpg,1,1
training_2025-06-12 21:08:43.668390_flipped.jpg,1,1
